,Long,Lat,offence,occurrenceyear,occurrencemonth,occurrencehour,occurrencedayofweek,occurrencedayofweek_num
4151,-79.49404140000001,43.775169399999996,Assault,2014.0,11,17,Wednesday ,4
4152,-79.32029720000001,43.675338700000005,Assault,2015.0,5,21,Thursday  ,5
4153,-79.361145,43.712432899999996,Assault,2014.0,12,13,Tuesday   ,3
4154,-79.2969818,43.7004585,Robbery - Mugging,2015.0,4,1,Saturday  ,7
4155,-79.4366684,43.6405869,Assault,2015.0,5,22,Thursday  ,5
4156,-79.5988693,43.7439919,Robbery - Other,2015.0,5,22,Thursday  ,5
4157,-79.40301509999999,43.6907845,Assault With Weapon,2014.0,2,8,Friday    ,6
4158,-79.4812088,43.6229706,Assault,2014.0,10,14,Tuesday   ,3
4159,-79.41397090000001,43.6588249,Robbery - Mugging,2014.0,10,15,Tuesday   ,3
4160,-79.5389328,43.74302670000001,Assault,2014.0,11,1,Sunday    ,1
4161,-79.4185715,43.663948100000006,Robbery - Mugging,2014.0,11,15,Tuesday   ,3
4162,-79.59037020000001,43.7340126,Assault,2014.0,9,15,Monday    ,2
4163,-79.35470579999999,43.8049126,Robbery - Other,2014.0,9,21,Monday    ,2
4164,-79.50511170000001,43.7075539,Robbery - Swarming,2015.0,5,11,Thursday  ,5
4165,-79.356369,43.6766891,Assault,2015.0,5,23,Friday    ,6
4166,-79.4882813,43.7640915,Assault With Weapon,2015.0,5,12,Friday    ,6
4167,-79.4882813,43.7640915,Assault,2015.0,5,12,Friday    ,6
4168,-79.4827499,43.620929700000005,Assault,2015.0,5,10,Friday    ,6
4169,-79.3856888,43.667564399999996,Assault,2015.0,5,20,Sunday    ,1
4170,-79.4685745,43.6868706,Robbery - Other,2015.0,5,12,Monday    ,2
4171,-79.4685745,43.6868706,Robbery - Other,2015.0,5,12,Monday    ,2
4172,-79.25260159999999,43.7274628,Assault,2014.0,7,11,Friday    ,6
4173,-79.4464645,43.666729,Assault With Weapon,2014.0,10,8,Monday    ,2
4174,-79.4464645,43.666729,Assault,2014.0,10,8,Monday    ,2
4175,-79.38211820000001,43.659099600000005,Assault,2015.0,5,14,Friday    ,6
4176,-79.31884000000001,43.6996689,Assault,2015.0,5,18,Friday    ,6
4177,-79.5588989,43.6280479,Assault,2015.0,4,13,Saturday  ,7
4178,-79.39504240000001,43.6454735,Assault,2014.0,12,1,Saturday  ,7
4179,-79.3035507,43.782112100000006,Robbery - Mugging,2014.0,9,17,Tuesday   ,3
4180,-79.3035507,43.782112100000006,Robbery - Mugging,2014.0,9,17,Tuesday   ,3
4181,-79.40999599999999,43.66539,Assault,2014.0,9,2,Wednesday ,4
4182,-79.40999599999999,43.66539,Assault,2014.0,9,2,Wednesday ,4
4183,-79.40999599999999,43.66539,Assault,2014.0,9,2,Wednesday ,4
4184,-79.40999599999999,43.66539,Robbery - Mugging,2014.0,9,2,Wednesday ,4
4185,-79.3801956,43.6399651,Assault,2014.0,9,12,Wednesday ,4
4186,-79.40948490000001,43.6640854,Assault With Weapon,2014.0,9,12,Thursday  ,5
4187,-79.4862823,43.7277031,Robbery - Swarming,2014.0,10,19,Friday    ,6
4188,-79.4862823,43.7277031,Robbery - Swarming,2014.0,10,19,Friday    ,6
4189,-79.4862823,43.7277031,Robbery - Swarming,2014.0,10,19,Friday    ,6
4190,-79.4862823,43.7277031,Robbery - Swarming,2014.0,10,19,Friday    ,6
4191,-79.4292679,43.7960091,Assault,2014.0,11,9,Sunday    ,1
4192,-79.2934647,43.7821198,Assault,2014.0,11,10,Monday    ,2
4193,-79.3737793,43.667297399999995,Assault,2014.0,11,14,Monday    ,2
4194,-79.358078,43.7919655,Assault,2015.0,1,15,Friday    ,6
4195,-79.3258057,43.7965202,Robbery - Mugging,2014.0,11,15,Tuesday   ,3
4196,-79.3751755,43.6682549,Robbery - Mugging,2014.0,11,21,Tuesday   ,3
4197,-79.49015809999999,43.7123642,Robbery - Other,2014.0,11,14,Tuesday   ,3
4198,-79.49015809999999,43.7123642,Robbery - Other,2014.0,11,14,Tuesday   ,3
4199,-79.3328857,43.6664734,Assault,2014.0,11,11,Friday    ,6
4200,-79.530304,43.595203399999995,Assault,2015.0,5,15,Friday    ,6
4201,-79.2810745,43.76580429999999,Assault,2015.0,5,20,Friday    ,6
4202,-79.31075290000001,43.6807938,Assault,2015.0,5,2,Sunday    ,1
4203,-79.4384842,43.7554588,Assault,2015.0,4,17,Saturday  ,7
4204,-79.387413,43.6684799,Assault,2015.0,5,14,Friday    ,6
4205,-79.3920898,43.6488533,Robbery - Mugging,2014.0,11,3,Sunday    ,1
4206,-79.3954926,43.7073326,Assault,2014.0,12,14,Monday    ,2
4207,-79.437294,43.6984901,Robbery - Other,2014.0,12,20,Monday    ,2
4208,-79.18622590000001,43.7684097,Robbery - Mugging,2014.0,12,4,Monday    ,2
4209,-79.43536379999999,43.6598854,Assault,2014.0,12,14,Wednesday ,4
4210,-79.4957657,43.7539291,Robbery - Swarming,2015.0,1,18,Tuesday   ,3
4211,-79.4957657,43.7539291,Robbery - Mugging,2015.0,1,18,Tuesday   ,3
4212,-79.4957657,43.7539291,Robbery - Mugging,2015.0,1,18,Tuesday   ,3
4213,-79.4957657,43.7539291,Robbery - Mugging,2015.0,1,18,Tuesday   ,3
4214,-79.3928604,43.6473236,Robbery - Other,2015.0,1,0,Friday    ,6
4215,-79.5162048,43.700161,Assault,2015.0,1,14,Friday    ,6
4216,-79.50076290000001,43.6017609,Assault,2015.0,3,8,Saturday  ,7
4217,-79.3263321,43.656517,Assault,2015.0,3,2,Sunday    ,1
4218,-79.4820709,43.726642600000005,Robbery - Purse Snatch,2014.0,1,23,Saturday  ,7
4219,-79.3694611,43.654525799999995,Robbery - Mugging,2014.0,2,22,Friday    ,6
4220,-79.41721340000001,43.6638374,Robbery - Swarming,2014.0,11,1,Saturday  ,7
4221,-79.21583559999999,43.761856099999996,Robbery - Other,2014.0,6,15,Monday    ,2
4222,-79.39814759999999,43.6462326,Assault,2014.0,6,2,Saturday  ,7
4223,-79.35415649999999,43.7902794,Robbery - Mugging,2014.0,7,16,Wednesday ,4
4224,-79.4851913,43.663791700000004,Assault,2015.0,4,17,Monday    ,2
4225,-79.379097,43.6649551,Assault With Weapon,2014.0,11,19,Tuesday   ,3
4226,-79.39308170000001,43.6707535,Discharge Firearm With Intent,2014.0,11,5,Saturday  ,7
4227,-79.4063187,43.7651405,Robbery - Swarming,2015.0,2,21,Monday    ,2
4228,-79.2870026,43.6879425,Assault,2015.0,2,12,Wednesday ,4
4229,-79.5892334,43.741096500000005,Aggravated Assault,2014.0,8,21,Wednesday ,4
4230,-79.5892334,43.741096500000005,Assault With Weapon,2014.0,8,21,Wednesday ,4
4231,-79.1937714,43.763069200000004,Assault,2014.0,9,22,Monday    ,2
4232,-79.4463425,43.65520479999999,Assault With Weapon,2014.0,10,12,Saturday  ,7
4233,-79.4751968,43.6708565,Assault,2014.0,10,12,Monday    ,2
4234,-79.4751968,43.6708565,Assault With Weapon,2014.0,10,12,Monday    ,2
4235,-79.4532547,43.670722999999995,Assault,2014.0,10,16,Monday    ,2
4236,-79.5342712,43.69982529999999,Assault,2014.0,10,23,Monday    ,2
4237,-79.4359131,43.6795502,Robbery - Mugging,2014.0,6,19,Tuesday   ,3
4238,-79.3006973,43.6745682,Assault,2014.0,2,0,Saturday  ,7
4239,-79.401268,43.679416700000004,Assault,2013.0,8,22,Wednesday ,4
4240,-79.42855829999999,43.6589661,Assault With Weapon,2014.0,8,22,Friday    ,6
4241,-79.4613113,43.6708412,Assault,2013.0,10,0,Tuesday   ,3
4242,-79.4000473,43.657951399999995,Assault With Weapon,2015.0,6,4,Saturday  ,7
4243,-79.2978973,43.689041100000004,Assault,2014.0,8,21,Saturday  ,7
4244,-79.2978973,43.689041100000004,Assault,2014.0,8,21,Saturday  ,7
4245,-79.55209350000001,43.649147,Robbery - Swarming,2014.0,11,22,Saturday  ,7
4246,-79.55969240000002,43.7133217,Assault,2014.0,8,1,Sunday    ,1
4247,-79.3469467,43.680938700000006,Assault,2014.0,9,1,Monday    ,2
4248,-79.3738632,43.6486282,Assault With Weapon,2014.0,8,2,Sunday    ,1
4249,-79.1921844,43.7732735,Assault,2014.0,9,19,Wednesday ,4
4250,-79.3404007,43.6681747,Robbery - Mugging,2014.0,9,18,Wednesday ,4
4251,-79.43183140000001,43.6786118,Robbery - Swarming,2014.0,9,16,Wednesday ,4
